iter	Logloss
262	0.3627795135
263	0.3625011949
264	0.3622970967
265	0.3620822578
266	0.3619691912
267	0.3618485544
268	0.3617002442
269	0.361604575
270	0.3614527944
271	0.3613036173
272	0.3611438877
273	0.3610100454
274	0.3608495033
275	0.360583836
276	0.360441511
277	0.3601843115
278	0.3600637485
279	0.3599173191
280	0.3598175468
281	0.3596483327
282	0.3594641124
283	0.359266953
284	0.3591107702
285	0.3590212126
286	0.3589367174
287	0.3587337267
288	0.3584263233
289	0.3581575066
290	0.3579477479
291	0.3577723726
292	0.357544578
293	0.357392425
294	0.3572789606
295	0.3571734396
296	0.356979392
297	0.35681641
298	0.3565134387
299	0.3563914654
300	0.356135557
301	0.3559761656
302	0.3558319893
303	0.3557468645
304	0.3555568123
305	0.355394134
306	0.3551730186
307	0.3550219173
308	0.3547356044
309	0.3545473037
310	0.3543491795
311	0.3541686609
312	0.3540617885
313	0.3538903256
314	0.3538049166
315	0.3536852782
316	0.3536048596
317	0.3534263111
318	0.3532187097
319	0.3530124795
320	0.352849155
321	0.3525790427
322	0.3524336666
323	0.3522641003
324	0.3522631424
325	0.352101519
326	0.3519599011
327	0.3518439383
328	0.3517364407
329	0.3515374959
330	0.3513553279
331	0.3512434589
332	0.3510778497
333	0.3508320991
334	0.3506591353
335	0.3504931974
336	0.3503854465
337	0.3501806901
338	0.3499557719
339	0.3497306786
340	0.3496598943
341	0.3494414979
342	0.3492951043
343	0.3491937008
344	0.3490096508
345	0.3487680068
346	0.3486080495
347	0.3485079797
348	0.3482610517
349	0.3481868096
350	0.3480636333
351	0.3478826441
352	0.3477350761
353	0.3476060286
354	0.3474713863
355	0.3473394927
356	0.3471823607
357	0.3469372834
358	0.3467503576
359	0.3466581923
360	0.3465419626
361	0.3463790282
362	0.3461918775
363	0.3460502507
364	0.3459680494
365	0.3457682386
366	0.3456078889
367	0.3454277347
368	0.3452754092
369	0.3450141714
370	0.3448684835
371	0.3447171926
372	0.3446015872
373	0.3444487828
374	0.3442890318
375	0.3441840481
376	0.3439599935
377	0.343803021
378	0.3436433712
379	0.3435739636
380	0.3433946998
381	0.3432258833
382	0.3430555736
383	0.3428713522
384	0.3426950936
385	0.342622065
386	0.3424069918
387	0.3421590875
388	0.3420210646
389	0.341853906
390	0.3416870433
391	0.3415667987
392	0.3414322921
393	0.3413193355
394	0.3411275312
395	0.3409876483
396	0.3408817993
397	0.3407694864
398	0.3406221102
399	0.3404434093
400	0.3402420666
401	0.3400235415
402	0.3398933877
403	0.3397556972
404	0.3395519866
405	0.3393540076
406	0.3391569164
407	0.3390342814
408	0.338921912
409	0.3388354963
410	0.3386724998
411	0.3385437403
412	0.3384110029
413	0.3382849091
414	0.3381702905
415	0.3379980863
416	0.3378733852
417	0.337721667
418	0.3375280949
419	0.3373910072
420	0.3372252804
421	0.337085304
422	0.3370036559
423	0.3368791062
424	0.3366959062
425	0.3365490058
426	0.3364177033
427	0.3363230305
428	0.3361945011
429	0.3360436957
430	0.3359390483
431	0.3357788648
432	0.3356334785
433	0.3354511632
434	0.3353571498
435	0.3353122614
436	0.3351412206
437	0.3350615964
438	0.3349176356
439	0.3347822823
440	0.3346795273
441	0.3344413672
442	0.3342978253
443	0.3341381353
444	0.3340174481
445	0.3338319531
446	0.3337034065
447	0.3335711832
448	0.3335264034
449	0.3334779366
450	0.3333839906
451	0.3332514495
452	0.3332122798
453	0.3330908273
454	0.3329421411
455	0.3328007392
456	0.3326303501
457	0.3325395653
458	0.3323180912
459	0.3322289958
460	0.3320611896
461	0.3318717468
462	0.3317549621
463	0.3316537581
464	0.3315686177
465	0.3314146798
466	0.3313034076
467	0.3311517315
468	0.3309947273
469	0.3308409329
470	0.3307557746
471	0.3306660172
472	0.3305792743
473	0.3305020597
474	0.3303261554
475	0.3302009273
476	0.3300749361
477	0.3299189245
478	0.3298018147
479	0.3296559787
480	0.3295423941
481	0.3294491522
482	0.329308025
483	0.3291768103
484	0.3290588618
485	0.3289602835
486	0.3288720983
487	0.3287082574
488	0.3285851854
489	0.3284574768
490	0.3283902749
491	0.3283609066
492	0.3281610821
493	0.3280880277
494	0.3279982386
495	0.3278232682
496	0.3277220504
497	0.3275530978
498	0.3274695982
499	0.3273580686
500	0.327227969
501	0.3271358344
502	0.3270001735
503	0.3268506501
504	0.326696806
505	0.3265814838
506	0.3264805213
507	0.3263430262
508	0.3262353192
509	0.3260771463
510	0.3259989929
511	0.325870326
512	0.3258437752
513	0.3257045939
514	0.3256319702
515	0.32552302
516	0.3253303015
517	0.3252926412
518	0.3252070329
519	0.3251752821
520	0.3250119851
521	0.3248943296
522	0.3247697178
523	0.3246690474
524	0.3246230576
525	0.3245092486
526	0.3243883588
527	0.3242805478
528	0.3241975216
529	0.32416644
530	0.3241405036
531	0.3240747646
532	0.3239501333
533	0.3238467845
534	0.3237908233
535	0.3236449899
536	0.3234614065
537	0.3233218651
538	0.3231947103
539	0.3231331629
540	0.3230516163
541	0.3229566203
542	0.3227548794
543	0.3225774875
544	0.3224652598
545	0.322360802
546	0.3222323959
547	0.3221679984
548	0.3220966092
549	0.3220418398
550	0.3219229715
551	0.3218779109
552	0.3218497953
553	0.3217992038
554	0.3217264574
555	0.3216282968
556	0.3214899332
557	0.3214009696
558	0.3213266288
559	0.3212331563
560	0.3211210883
561	0.3209810896
562	0.3208926409
563	0.3207721979
564	0.3206793986
565	0.3205453235
566	0.3204542439
567	0.3204233207
568	0.3203403088
569	0.3202783337
570	0.3202453657
571	0.3200531976
572	0.3200296404
573	0.3199582918
574	0.3199056004
575	0.3198009751
576	0.3197702146
577	0.3196579965
578	0.319534873
579	0.3194054028
580	0.3193514138
581	0.3192442453
582	0.3191502068
583	0.3190084845
584	0.318922222
585	0.3188473016
586	0.3187301343
587	0.3185969388
588	0.3185323213
589	0.3184406852
590	0.3183774383
591	0.3182825839
592	0.318157547
593	0.3180260375
594	0.3179820163
595	0.3178847191
596	0.3177747888
597	0.3177088741
598	0.3176196856
599	0.3175542422
600	0.3174569038
601	0.3173548217
602	0.3173216923
603	0.3172473533
604	0.3171094013
605	0.3169802758
606	0.3168840241
607	0.3168180707
608	0.3167481086
609	0.3166817434
610	0.3165523998
611	0.3164602046
612	0.3164251143
613	0.316346335
614	0.316326325
615	0.3162332637
616	0.3160751144
617	0.3159736709
618	0.3158799663
619	0.3157952995
620	0.3157632913
621	0.3156098165
622	0.3154854914
623	0.3154194771
624	0.3153031325
625	0.3151060766
626	0.3150208887
627	0.3148851133
628	0.3148448176
629	0.3147848292
630	0.3147065637
631	0.3146706887
632	0.3146143496
633	0.3145148302
634	0.3144265856
635	0.3143188668
636	0.3142543881
637	0.3141441005
638	0.3139922331
639	0.3139051027
640	0.3137552471
641	0.3137074451
642	0.3136351119
643	0.3135538571
644	0.3135268174
645	0.3134279163
646	0.3133063465
647	0.3131411559
648	0.313053576
649	0.3129746636
650	0.3129113498
651	0.3128887518
652	0.312755089
653	0.3127303599
654	0.3126986401
655	0.3126754213
656	0.312613072
657	0.3124848461
658	0.3123679737
659	0.312246888
660	0.312151679
661	0.3120242105
662	0.3120073426
663	0.3118879276
664	0.311808504
665	0.3117847611
666	0.3117052599
667	0.3116513155
668	0.3115201588
669	0.3114154983
670	0.3113263485
671	0.3112684848
672	0.3111488291
673	0.3110814791
674	0.3109737471
675	0.31085737
676	0.3107579069
677	0.310684967
678	0.3106157949
679	0.3105271997
680	0.3104427834
681	0.3104105924
682	0.3102642675
683	0.3101661365
684	0.3100760089
685	0.3099536977
686	0.3098727441
687	0.3097928749
688	0.3096188593
689	0.3095219861
690	0.3094224123
691	0.3093612803
692	0.3093196865
693	0.3092289041
694	0.3090830255
695	0.3089794557
696	0.3089032881
697	0.3087451921
698	0.3086738289
699	0.3086020432
700	0.308519725
701	0.3083903092
702	0.3082850735
703	0.3081223105
704	0.3080598828
705	0.3079481511
706	0.3078894732
707	0.3078117518
708	0.307679328
709	0.307607412
710	0.3075390768
711	0.307427117
712	0.3073813501
713	0.3073041232
714	0.3072289968
715	0.3071625477
716	0.3070733762
717	0.3069633707
718	0.3068984241
719	0.306867829
720	0.3068273542
721	0.3067561351
722	0.3066986975
723	0.3066059295
724	0.3065233865
725	0.3064497613
726	0.3063249768
727	0.3062607833
728	0.3062059239
729	0.3060952809
730	0.306001877
731	0.3058950181
732	0.3058009373
733	0.3056791299
734	0.3056118949
735	0.3054877456
736	0.3053960879
737	0.3053209503
738	0.3051617575
739	0.3050612837
740	0.3049965802
741	0.3049437121
742	0.3048789594
743	0.3047874397
744	0.3046491953
745	0.3045477957
746	0.3044533438
747	0.304365772
748	0.3043068667
749	0.3042185535
750	0.3041258989
751	0.3040305865
752	0.3039588511
753	0.3038940028
754	0.3038217034
755	0.3037791891
756	0.3036447602
757	0.303578677
758	0.3034370554
759	0.3033124269
760	0.3031826106
761	0.3031253644
762	0.3030577975
763	0.3029464948
764	0.3028294717
765	0.3027539735
766	0.3026624014
767	0.3026129572
768	0.3025551763
769	0.3024572078
770	0.3023895257
771	0.3022680194
772	0.3022031655
773	0.3021565403
774	0.3020698075
775	0.3019580986
776	0.3018867177
777	0.3018421973
778	0.3017187345
779	0.3016596985
780	0.3015666286
781	0.3015180723
782	0.3014863418
783	0.3013523672
784	0.3012660949
785	0.3011612929
786	0.301107643
787	0.3010254679
788	0.3009574857
789	0.3009070206
790	0.3008201858
791	0.3007809408
792	0.3007110207
793	0.3006706779
794	0.3005803361
795	0.3005141932
796	0.3003910141
797	0.3003322893
798	0.3002364508
799	0.3000934122
800	0.299999055
801	0.2998983044
802	0.2998347706
803	0.2997695327
804	0.2997125652
805	0.2996346156
806	0.2995548983
807	0.2994585081
808	0.299409449
809	0.2993573952
810	0.2992928912
811	0.2992120365
812	0.2990918947
813	0.2990159073
814	0.2989562768
815	0.2988694086
816	0.2988345985
817	0.2987863475
818	0.298696328
819	0.2986254118
820	0.2985553758
821	0.2984412139
822	0.2983888043
823	0.2982847874
824	0.2982356177
825	0.2980980868
826	0.2980386895
827	0.2979705726
828	0.2979173846
829	0.2978435384
830	0.2977823381
831	0.2976598345
832	0.2976096455
833	0.2975162165
834	0.2974761551
835	0.2974243926
836	0.2972794103
837	0.2972215237
838	0.2971692171
839	0.2971459863
840	0.2970564768
841	0.2970189548
842	0.2969196131
843	0.2968706324
844	0.2968075664
845	0.2967510627
846	0.2967186384
847	0.296680766
848	0.2965784702
849	0.2965023566
850	0.296418683
851	0.2963200899
852	0.2962271808
853	0.2961378845
854	0.2960491629
855	0.2960124046
856	0.2959801874
857	0.2959337414
858	0.295854424
859	0.2957461047
860	0.2956417634
861	0.2956047831
862	0.2955005296
863	0.2954350103
864	0.295377786
865	0.295273349
866	0.2952040156
867	0.2950901954
868	0.295005442
869	0.2949277112
870	0.2948044323
871	0.2946991593
872	0.2946523463
873	0.2945874634
874	0.2945085122
875	0.2944629298
876	0.2943966328
877	0.2942867194
878	0.294243966
879	0.2941699275
880	0.2941211634
881	0.2940640432
882	0.2939584607
883	0.2938577944
884	0.2938367142
885	0.2937672684
886	0.2937059883
887	0.2936257104
888	0.2936058208
889	0.2935280248
890	0.2934433992
891	0.2933074399
892	0.2932357794
893	0.2931906409
894	0.293085777
895	0.2929849103
896	0.2929132892
897	0.2928624621
898	0.2927688331
899	0.2927169137
900	0.29267055
901	0.2925730269
902	0.2925107501
903	0.2924401867
904	0.2923513123
905	0.2923037643
906	0.2922130117
907	0.2921112267
908	0.2920827579
909	0.2920100732
910	0.2919830042
911	0.2918191893
912	0.2917800288
913	0.2917313577
914	0.2916246764
915	0.2915285157
916	0.291484475
917	0.2914261338
918	0.2913920705
919	0.2913515918
920	0.2912801261
921	0.2912077078
922	0.2911385159
923	0.2910669944
924	0.2909771858
925	0.2908806553
926	0.290802945
927	0.2907261086
928	0.2906395887
929	0.2905488758
930	0.2905093905
931	0.2904326705
932	0.2903976491
933	0.2902814835
934	0.2901699194
935	0.2900877523
936	0.2899376712
937	0.2898867548
938	0.2897743503
939	0.2896896163
940	0.2896231408
941	0.2895780309
942	0.2895209802
943	0.2894549863
944	0.2893930109
945	0.2893381115
946	0.2892882542
947	0.2892669912
948	0.2891832225
949	0.2890961959
950	0.2890504976
951	0.2889435601
952	0.2888928544
953	0.2887988091
954	0.288723109
955	0.2887053068
956	0.2886739015
957	0.2885992473
958	0.2885118686
959	0.2884623606
960	0.2883776434
961	0.2883024785
962	0.2882305762
963	0.2881508979
964	0.2880773826
965	0.2880482816
966	0.2879882094
967	0.2879263014
968	0.2878830517
969	0.2877913347
970	0.2876848137
971	0.2876341042
972	0.2875789391
973	0.2875445954
974	0.2874800489
975	0.2873933251
976	0.287335015
977	0.287235179
978	0.2871652266
979	0.2870861659
980	0.2869013983
981	0.2868158973
982	0.2867681727
983	0.2867293634
984	0.2866746355
985	0.2866012308
986	0.2865334416
987	0.2865183325
988	0.2864648832
989	0.2864132835
990	0.2863274187
991	0.2862586818
992	0.2861660375
993	0.2860790394
994	0.2860147859
995	0.2859450367
996	0.2858488329
997	0.2857705682
998	0.2857301967
999	0.2856785506
